"RegionName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Louisiana",25,,,,,,,0.922619047619048,0.868115942028985,0.848076923076923,0.850603217158177,0.857142857142857,0.88427554930018,0.892227979274611,0.922568460812087,0.922568460812087,0.882352941176471,0.89,0.886752136752137,0.883333333333333,0.884615384615385,0.883333333333333,0.883333333333333,0.874393203883495,0.866666666666667,0.863636363636364,0.863636363636364,0.941666666666667,0.941666666666667,0.941666666666667,0.941666666666667,0.987012987012987,1,1,1,0.989050659023299,1,0.963540444913598,0.928571428571429,0.960369230769231,1,1.045,1,1,1,1,1,1,0.988372093023256,0.967117117117117,0.92807924203273,0.944444444444444,1.05294117647059,1.04895104895105,1.15323886639676,1.11111111111111,1.096875,1.05555555555556,1.01010101010101,1.02884469983366,1.05882352941176,1.03125,1.04895104895105,1.06666666666667,1.06295149638803,1.06396672292326,1.08484848484848,1.07142857142857,1.06666666666667,1.05777777777778,1.18148880105402,1.07498621830209,1.11538461538462,1.06923076923077,1.0952380952381,1.18181818181818,1.26867335562988,1.3,1.25661375661376,1.22857142857143,1.2,1.19,1.16666666666667,1.14285714285714,1.13188405797101,1.12692763938316
"Kentucky",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775,0.70625,0.674189814814815,0.663265306122449,0.660606060606061,0.660606060606061,0.66875,0.755208333333333,0.738517441860465,0.75,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.741839762611276,0.741839762611276,0.720338983050847,0.707142857142857,0.712121212121212,0.741839762611276,0.772727272727273,0.792513368983957,0.716517857142857,0.766968325791855,0.724264705882353,0.726136363636364,0.732323232323232,0.797574626865672,0.755703422053232,0.76264880952381,0.773863636363636,0.793333333333333,0.805555555555556,0.821428571428571,0.816666666666667,0.8,0.78125,0.777777777777778,0.833333333333333,0.833333333333333,0.817647058823529,0.817647058823529
"Oregon",27,,,,,,,,,,,,,,,,0.748502994011976,0.745454545454545,0.778538401489221,0.73928258967629,0.75,0.73,0.742857142857143,0.75261780104712,0.772916666666667,0.789473684210526,0.809197972570066,0.845521023765996,0.859375,0.852941176470588,0.842105263157895,0.8441005400914,0.853636363636364,0.880681818181818,0.904545454545455,0.922301136363636,0.926666666666667,0.931111111111111,0.931180555555556,0.952,0.973404255319149,1.01673518328195,1,0.994444444444444,0.988843813387424,1,0.976377952755906,0.964285714285714,0.958620689655172,0.976377952755906,1.07758620689655,1.11003861003861,1.10344827586207,1.11561866125761,1.09204900938478,1.12142857142857,1.15625,1.17099030623485,1.125,1.05625,0.95,0.999394673123487,1.03125,1.13590909090909,1.10863095238095,1.11295183982684,1.08695652173913,1.125,1.16541969627782,1.22111111111111,1.18613138686131,1.15131578947368,1.11875,1.23529411764706,1.25766899622735,1.31463146314631,1.38583943892799,1.42142857142857,1.38736263736264,1.40184357679821,1.41559829059829,1.39106211900832,1.375,1.36875,1.38888888888889,1.32916666666667
"Oklahoma",28,,,,,,,,,,,,,,,,,,,,,0.643726456099681,0.670598504511185,0.638824495315367,0.640394088669951,0.669954924498535,0.63964148877942,0.641176470588235,0.664015086576376,0.692537313432836,0.7,0.68426724137931,0.653636363636364,0.675795053003534,0.678726877040261,0.68956442831216,0.7,0.7,0.700164744645799,0.7,0.708333333333333,0.715695952615992,0.71875,0.692561983471074,0.686378035902851,0.678571428571429,0.679223744292237,0.687568756875688,0.713470319634703,0.704721634954193,0.713470319634703,0.713470319634703,0.713470319634703,0.705899503722084,0.699609375,0.697297297297297,0.7,0.7,0.697297297297297,0.68941504178273,0.667870036101083,0.7,0.687257726092678,0.654713114754098,0.670498084291188,0.671787503684055,0.703125,0.657894736842105,0.679,0.670498084291188,0.699506578947368,0.673779470110251,0.699013157894737,0.682635300458559,0.7,0.733442310311947,0.75,0.75,0.746875,0.742634531310274,0.75,0.747442835282345,0.706779509506983,0.718852124183007,0.71640625,0.719263308393533
"Connecticut",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03571428571429,1.03571428571429,1.05,0.988568246771325,1,1.03125,1.01791530944625,0.996746963430074,0.997619709899353,1,0.982142857142857,0.911764705882353,0.921212121212121,0.936835106382979,0.95,0.964285714285714,0.958904109589041,0.975,0.964285714285714,0.954545454545455,0.93167701863354,0.894736842105263,0.875,0.918918918918919,0.937683177022274,0.967708333333333,0.992355275443511,0.995138888888889,0.982397206374188,0.97125147579693,0.996688034188034,0.979601410425602,0.969449626865672,0.93949302258212,0.94749373433584,0.986842105263158,0.985758143698337,1.01419878296146,1.0231949120838,1,1.00852859740474,1.01214574898785,0.992647058823529,0.931958592718355,0.923076923076923,0.945894816496406,0.933040614709111,0.944444444444444
"Iowa",30,,,,,,,,,,,,0.740789473684211,0.702702702702703,0.702702702702703,0.777142857142857,0.79093799682035,0.793103448275862,0.834285714285714,0.767159296687891,0.794471153846154,0.833333333333333,0.83391284191006,0.825,0.803341902313625,0.794239130434783,0.78125,0.769263285024155,0.788888888888889,0.789552628828264,0.788888888888889,0.79375,0.772727272727273,0.846153846153846,0.884523809523809,0.856696428571428,0.830263157894737,0.844907407407407,0.808,0.825718194254446,0.830263157894737,0.85,0.883054892601432,0.878378378378378,0.858575581395349,0.852272727272727,0.830263157894737,0.865625,0.857142857142857,0.856456043956044,0.853516057585825,0.881527446300716,0.866666666666667,0.884831013916501,0.891259585345072,0.845262096774194,0.816983695652174,0.815070614469772,0.810669456066946,0.811688311688312,0.811688311688312,0.835322195704057,0.896990740740741,0.892857142857143,0.892857142857143,0.925637996219282,0.868372943327239,0.847303737928738,0.836041197975253,0.862284482758621,0.815789473684211,0.830850218514104,0.838744588744589,0.837138508371385,0.915384615384615,0.933441558441558,0.893401015228426,0.880281690140845,0.884416266506603,0.87956550733559,0.86576317383404,0.845070422535211,0.842696629213483,0.869867780097425,0.876689189189189,0.877467105263158
"Mississippi",31,,,,,,,,,,,,,,0.70141065830721,0.726744186046512,0.70141065830721,0.665833333333333,0.601010101010101,0.591057256235828,0.604347826086956,0.65,0.672413793103448,0.65,0.70141065830721,0.65,0.6875,0.711839530332681,0.709393346379648,0.652830188679245,0.709393346379648,0.720930232558139,0.720930232558139,0.709393346379648,0.707981220657277,0.695,0.7,0.644250107337356,0.637626262626263,0.632996632996633,0.646259787472036,0.543997668997669,0.557142857142857,0.582136524822695,0.574909420289855,0.574909420289855,0.611111111111111,0.605555555555556,0.6,0.6,0.615384615384615,0.625,0.64,0.617234848484848,0.611111111111111,0.63,0.64,0.676392572944297,0.64,0.641286751266385,0.625,0.625,0.666666666666667,0.684210526315789,0.6873460591133,0.643418467583497,0.666666666666667,0.641547861507128,0.695833333333333,0.625300769971126,0.637213254035684,0.625,0.669642857142857,0.625657912828269,0.645161290322581,0.646639511201629,0.689338235294118,0.700934579439252,0.737014506317267,0.692096642813975,0.678521291530182,0.660526315789474,0.689338235294118,0.695525120504264,0.702917771883289,0.695833333333333
"Arkansas",32,,,,,,,,,,,,,,,,,,,,0.596910112359551,0.602836879432624,0.632440476190476,0.611049576044611,0.586206896551724,0.583333333333333,0.635593220338983,0.641025641025641,0.63913470993117,0.685011709601874,0.686635944700461,0.643469971401335,0.638888888888889,0.631698564593301,0.633215042861093,0.692307692307692,0.676470588235294,0.647058823529412,0.647058823529412,0.63964148877942,0.636875557537913,0.679824561403509,0.671140939597315,0.625,0.616794543904518,0.61353950580698,0.611111111111111,0.598659003831418,0.600655976676385,0.613471673254282,0.600256509299554,0.607416879795396,0.678571428571429,0.708333333333333,0.699300699300699,0.705779569892473,0.6875,0.669567510548523,0.661111111111111,0.647058823529412,0.655172413793103,0.6625,0.681372549019608,0.677896466721446,0.66573230553609,0.661209068010076,0.663194444444444,0.684210526315789,0.65,0.654290752351097,0.670731707317073,0.666666666666667,0.661209068010076,0.690849282296651,0.701888901628067,0.6875,0.696995997878393,0.686315096356951,0.6906328320802,0.681818181818182,0.69,0.686607142857143,0.710227272727273,0.710227272727273,0.701888901628067,0.722222222222222
"Kansas",33,,,,,,,0.644758735440932,0.638888888888889,0.625166666666667,0.59840848806366,0.5625,0.607394366197183,0.622222222222222,0.659090909090909,0.675735294117647,0.663484848484849,0.689655172413793,0.658333333333333,0.625,0.663333333333333,0.644895718990121,0.663636363636364,0.686131386861314,0.62681334622824,0.621890547263682,0.634920634920635,0.651544401544402,0.693659420289855,0.725872093023256,0.701809107922645,0.69047619047619,0.694722222222222,0.726134342356327,0.745222929936306,0.738823529411765,0.735294117647059,0.678571428571429,0.665584415584416,0.681114551083591,0.702941176470588,0.731571109456441,0.693376068376068,0.670760510155881,0.697916666666667,0.704081632653061,0.676605504587156,0.735294117647059,0.7080078125,0.737924865831843,0.790927601809955,0.785714285714286,0.772077922077922,0.770089285714286,0.762300307849245,0.780093951172336,0.757575757575758,0.694444444444444,0.681818181818182,0.644917257683215,0.644444444444444,0.661111111111111,0.660211267605634,0.673913043478261,0.667022411953042,0.638020833333333,0.62753036437247,0.700373427672956,0.64034151547492,0.690789473684211,0.676041301041301,0.603356525606812,0.650891508786381,0.660660660660661,0.686349693251534,0.73797123015873,0.740740740740741,0.76530612244898,0.736607142857143,0.744979549082203,0.684976525821596,0.681098964326812,0.681578947368421,0.682123638272739,0.693376068376068,0.720486111111111
"Utah",34,,,,,,,,,,,,,,,,,,,,0.733331147827607,0.742722651775487,0.771144278606965,0.75,0.775401069518717,0.7525,0.771683250414594,0.805613305613306,0.805613305613306,0.815789473684211,0.804010695187166,0.806451612903226,0.80188679245283,0.790697674418605,0.805555555555556,0.813793103448276,0.790697674418605,0.78125,0.788235294117647,0.785714285714286,0.795454545454545,0.82734629650444,0.82902183600713,0.82089552238806,0.794117647058823,0.795392156862745,0.795454545454545,0.797,0.799,0.805613305613306,0.823529411764706,0.825825825825826,0.845930232558139,0.816326530612245,0.84005376344086,0.835294117647059,0.842401315789474,0.843023255813954,0.860883424408015,0.825041459369818,0.789473684210526,0.8125,0.840220104957456,0.845648987206823,0.823529411764706,0.817326203208556,0.852380952380952,0.868566176470588,0.870288209580438,0.871875388633255,0.88934770591487,0.906458333333333,0.849344204182914,0.944444444444444,0.947216196673897,0.940588235294118,0.971045197740113,0.946372180451128,0.936,0.977138643067847,0.998562797807809,0.9792235271414,0.998463901689708,0.980769230769231,0.956382978723404,0.955014749262537
"Nevada",35,,,,,,,,,,,0.5,0.571428571428571,0.657894736842105,0.689819219790676,0.686688476364374,0.703993375046007,0.708630245447348,0.687403846153846,0.650087260034904,0.653903671617162,0.685185185185185,0.677777777777778,0.689799331103679,0.69493006993007,0.712931092397431,0.699872773536896,0.716233766233766,0.710152551288795,0.698324022346369,0.703441295546559,0.72463768115942,0.733430562393166,0.728689275893675,0.725840885926007,0.736182756079587,0.719849971148298,0.717284814555633,0.718717915811088,0.716298068055382,0.718771124380352,0.725,0.728756330894766,0.734860706242554,0.736842105263158,0.73440577350008,0.72192513368984,0.720136652352836,0.729166666666667,0.732039059317519,0.735828817053067,0.74953007518797,0.765156349712827,0.766609880749574,0.78125,0.79125248731832,0.78125,0.775656324582339,0.775978407557355,0.775945683802134,0.777777777777778,0.796178343949045,0.790921595598349,0.788828105479636,0.797581196828241,0.811170212765957,0.822603719599428,0.785714285714286,0.790618563388962,0.787585802779173,0.787889768208308,0.788954635108481,0.828976916823264,0.829166666666667,0.829979879275654,0.838840874428063,0.837988826815642,0.841820754674466,0.849364238591881,0.867057955537182,0.875,0.848795894196605,0.859022942495178,0.909090909090909,0.92375366568915,0.948113598645578
"New Mexico",36,,,,,,,,,,,,,,,0.889169971284015,0.895316804407714,0.916666666666667,0.8125,0.766712580348944,0.765717299578059,0.773863636363636,0.795880149812734,0.777777777777778,0.767108167770419,0.777777777777778,0.779513888888889,0.79,0.8125,0.833333333333333,0.846153846153846,0.852941176470588,0.833333333333333,0.831202046035806,0.832841401023219,0.842391304347826,0.896714342266054,0.831202046035806,0.826414462671577,0.79923273657289,0.8,0.833333333333333,0.866666666666667,0.8125,0.833333333333333,0.797057020232986,0.791039603960396,0.796673976608187,0.806133188297286,0.790833333333333,0.807692307692308,0.791666666666667,0.830589526497335,0.797834065672049,0.78,0.816883116883117,0.785714285714286,0.775193798449612,0.777777777777778,0.783482142857143,0.777777777777778,0.782130499258527,0.795,0.824787793047696,0.777777777777778,0.795,0.777777777777778,0.833333333333333,0.8125,0.827845719661336,0.78952380952381,0.827845719661336,0.814583333333333,0.843558282208589,0.823279857397504,0.8125,0.823279857397504,0.825929330065359,0.841052631578947,0.850183823529412,0.86875,0.858571428571429,0.866666666666667,0.873408839342188,0.881881598793363,0.866666666666667
"West Virginia",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.757761437908497,0.786363636363636,0.745562130177515,0.775,0.770833333333333,0.75,0.655882352941176,0.714285714285714,0.733333333333333,0.677255985267035,0.661764705882353,0.699095022624434,0.625,0.666666666666667,0.710900473933649,0.7,0.725272722173925,0.8125,0.78125,0.746153846153846,0.676923537871524,0.710900473933649,0.630787037037037,0.650173611111111,0.749,0.663003663003663,0.692307692307692,0.799772727272727,0.808522727272727,0.772058823529412,0.726708074534162,0.699852941176471,0.666666666666667,0.726708074534162,0.722222222222222,0.691666666666667
"Nebraska",38,,,,,,,,,,,,,,0.62,0.611324786324786,0.647058823529412,0.6625,0.658333333333333,0.639166666666667,0.718181818181818,0.738541666666667,0.719635126777984,0.713257575757576,0.68882625994695,0.7078125,0.718181818181818,0.712662337662338,0.698908296943231,0.735748165383927,0.75,0.795,0.795,0.788690476190476,0.778801843317972,0.765625,0.776,0.776,0.804172580479276,0.795,0.83130081300813,0.860869565217391,0.859459459459459,0.812274368231047,0.806666666666667,0.824,0.780869565217391,0.796995374264088,0.792307692307692,0.857142857142857,0.862244897959184,0.85625,0.851356589147287,0.824,0.859697386519945,0.878048780487805,0.9,0.875,0.861229287953426,0.927083333333333,0.812061633007504,0.778388278388278,0.819587628865979,0.804535637149028,0.804535637149028,0.818965517241379,0.814032524456867,0.82382762991128,0.807692307692308,0.8125,0.833333333333333,0.836727766463001,0.815848214285714,0.856428571428571,0.857142857142857,0.937542200585679,0.938438438438438,0.83743842364532,0.851878892368319,0.878629884189721,0.859598853868195,0.899940405244338,0.859126984126984,0.861111111111111,0.857960741548528,0.871943947525343
"Idaho",39,,,,,,,,,,,,,,,,,,,0.625,0.621739130434783,0.606275303643725,0.611111111111111,0.595,0.611111111111111,0.626440092165899,0.606349206349206,0.625,0.630585898709037,0.611111111111111,0.646446078431373,0.65,0.647401247401247,0.638888888888889,0.643600965177896,0.675,0.6625,0.643382352941177,0.65,0.653409090909091,0.666666666666667,0.676136363636364,0.68125,0.695,0.675,0.674019607843137,0.675,0.68375,0.694444444444444,0.697674418604651,0.721766848816029,0.726088110403397,0.74375,0.710526315789474,0.695,0.722222222222222,0.705106209150327,0.715,0.708333333333333,0.694444444444444,0.686274509803922,0.675,0.66,0.641783913802761,0.702777777777778,0.694444444444444,0.731051344743276,0.770223752151463,0.775,0.748711340206186,0.785714285714286,0.745586340206186,0.773863636363636,0.765546658684427,0.771276595744681,0.819627192982456,0.815789473684211,0.825,0.841771640826873,0.830346475507766,0.836842105263158,0.833333333333333,0.834848484848485,0.814905814905815,0.825,0.85
"Hawaii",40,,,,,,,,,,,,,,1.83946488294314,1.75189393939394,1.7422748191979,1.82823129251701,1.78571428571429,1.81245074862096,1.99,1.9,1.90277547638774,2.08004731861199,2.22222222222222,2.23438300051203,2.25385527876631,2.18223443223443,2.1978021978022,2.16666666666667,2.22672064777328,2.18778390835161,2.20606790179089,2.16666666666667,2.14285714285714,2.25694444444444,2.25,2.16182828906733,2.08926875593542,2.08333333333333,2.11538461538462,2.36111111111111,2.25,2.2,2.32885023036318,2.35243055555556,2.15850035143021,2.3,2.33372228704784,2.48344370860927,2.30606936416185,2.40837696335079,2.53218884120172,2.45019364645574,2.43055555555556,2.4,2.4,2.39439595864292,2.41490280777538,2.36567762630313,2.33398184176394,2.35898601222037,2.27272727272727,2.36165791776028,2.3125,2.41666666666667,2.31801452512397,2.59295499021526,2.35864135864136,2.4,2.33474919093851,2.3,2.5,2.3653019813798,2.39095315024233,2.3919696969697,2.42522389698386,2.42045454545455,2.39057429361367,2.48054474708171,2.44755244755245,2.42105263157895,2.39310914539806,2.4,2.4,2.34741784037559
"Maine",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14678899082569,1.13122171945701,1.13571428571429,1.19617224880383,1.21428571428571,1.28387096774194,1.23205383848455,1.24717194570136,1.2,1.21328125,1.16089449541284,1.175,1.13589449541284,1.14678899082569
"New Hampshire",42,,,,,,,,,,,,,,,,,,1.14171428571429,1.02941176470588,1.03501400560224,1.05228412256267,1,1,1.06466876971609,1.05882352941176,1.01470588235294,1.10153388278388,1.09090909090909,1.07762180016515,1.09375,1.11695137976347,1.125,1.125,1.12021857923497,1.1,1.09090909090909,1.09090909090909,1.11023144542116,1.10526315789474,1.10526315789474,1.15152565880721,1.125,1.15307486631016,1.15153743315508,1.11493055555556,1.16019417475728,1.16019417475728,1.16191526919682,1.16666666666667,1.17770947176685,1.22222222222222,1.22104938271605,1.21599264705882,1.17851307189542,1.21597222222222,1.18705035971223,1.16,1.20859053497942,1.13195342820181,1.08823529411765,1.10266203703704,1.13636363636364,1.1568287037037,1.14321237081358,1.16666666666667,1.26929824561403,1.20405576679341,1.1664673046252,1.24375,1.17241379310345,1.16666666666667,1.17425833969952,1.11470588235294,1.11470588235294,1.15606936416185,1.15384615384615,1.1,1.11470588235294,1.11764705882353,1.1859375,1.11764705882353,1.10778443113772,1.13427124931077,1.1340206185567,1.1
"Rhode Island",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926666666666667,0.954365079365079,0.983492493744787,0.981818181818182,1.05514912774339,1,1.02482507312186,1.07804487179487,1.08471563981043,1.11875,1.04736842105263,1.15789473684211,1.125,1.125
"Montana",44,,,,,,,,,,,,,,,,,0.80952380952381,0.80952380952381,0.837155963302752,0.833333333333333,0.866666666666667,0.893371212121212,0.879166666666667,0.909090909090909,0.909090909090909,0.867314566577301,0.818181818181818,0.866666666666667,0.918506097560976,0.919512195121951,0.883974358974359,0.88059796437659,0.897970421648836,0.883333333333333,0.903409090909091,0.917083333333333,0.910454545454545,0.9,0.885416666666667,0.893569853338063,0.925,0.931818181818182,0.930059523809524,0.894444444444444,0.855394605394605,0.903409090909091,0.886666666666667,0.903409090909091,0.912960647734715,0.9,0.899204545454545,0.9175,0.934579439252336,0.970496894409938,0.984848484848485,0.931490384615385,0.929054054054054,0.93,0.903409090909091,0.854451698034586,0.846590909090909,0.917431192660551,0.913461538461538,0.914634146341463,0.881881598793363,0.881410256410256,0.941686367218282,0.883974358974359,0.958333333333333,0.904545454545455,0.955882352941177,0.958806818181818,0.909090909090909,0.909090909090909,0.927777777777778,0.967261904761905,1.00472813238771,1.01273885350318,0.994722222222222,0.986394557823129,0.982142857142857,0.94100243647755,0.951986754966887,0.937142857142857,0.95344387755102
"Delaware",45,,,,,,,,,,,,,,,,,,,0.75,0.766666666666667,0.823439191627571,0.792892156862745,0.885897435897436,0.871794871794872,0.862277803995595,0.804809843400447,0.784237726098191,0.852760736196319,0.906705770450222,0.98125,0.926377118644068,0.915254237288136,0.947619047619048,0.949152542372881,1.00555555555556,1.00555555555556,0.920833333333333,0.925833333333333,0.892857142857143,0.933333333333333,1,0.943098276614311,0.967672413793103,1.05234680573664,1.01470588235294,1.0414493698392,1.05084745762712,1.05234680573664,0.9984375,1.03073152337858,0.982589285714286,0.993589743589744,1.05107817907534,1.03541666666667,0.999183006535948,0.944444444444444,0.940314136125654,0.920245398773006,0.963541666666667,0.96875,1,0.99375,1.02824754901961,1,1.05287356321839,1.04104872881356,1.02915674940496,1.0401296111665,0.947643979057592,1.02941176470588,0.907142857142857,1.05084745762712,1.05234680573664,0.919179894179894,0.996875,0.99375,0.947368421052632,0.977597891566265,1.08333333333333,1.01960784313725,1,0.962512664640324,0.821428571428571,0.896551724137931,0.90625
"South Dakota",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.854468599033816,0.851851851851852,0.8125,0.839285714285714,0.853571428571429,0.853571428571429,0.860336076817558,0.829238329238329,0.834343434343434,0.840909090909091,0.840531271797256,0.840909090909091,0.840153452685422
"Alaska",47,,,,,,,,,,1.05714285714286,1.09546165884194,1.09546165884194,1.12188775510204,1.06428571428571,1.07142857142857,1.09375,0.991884580703336,1.13143631436314,1.18670886075949,1.16666666666667,1.17460317460317,1.15176151761518,1.25,1.25,1.16666666666667,1.16369047619048,1.16666666666667,1.09375,1.005667669641,1.07203574542284,1.07203574542284,1.125,1.24166666666667,1.16666666666667,1.22307692307692,1.13472222222222,1.2,1.21252204585538,1.20096153846154,1.20833333333333,1.20192307692308,1.24959961563101,1.25357142857143,1.25,1.21252204585538,1.21252204585538,1.22029611064699,1.24739583333333,1.24583333333333,1.23015873015873,1.265625,1.24196428571429,1.23809523809524,1.23809523809524,1.2448347107438,1.25,1.18457368383199,1.21527777777778,1.19047619047619,1.08481684354673,1.15581664098613,1.15824915824916,1.15740740740741,1.17981578558771,1.19259259259259,1.20721153846154,1.22048611111111,1.20431933273756,1.125,1.125,1.08149426331245,1.13657407407407,1.12333965844402,1.08225108225108,1.1,1.1452850877193,1.125,1.1441647597254,1.08714638314031,1.08695652173913,1.10428134556575,1.097,1.12132352941176,1.094375,1.11111111111111
"North Dakota",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981481481481482,0.997916666666667,0.978623295791346,0.984656531531532,0.928571428571429,0.906060606060606,0.902132253711201,0.857864357864358,0.816326530612245,0.823958333333333,0.824242424242424,0.838888888888889,0.897435897435897,0.875,0.842696629213483,0.833333333333333,0.846153846153846,0.868115942028985,0.850553857906799,0.823529411764706
"District of Columbia",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15789473684211,3.04075383819217,2.77777777777778,2.9116672030898,2.89720577350111,2.77248789000419,2.80719187875322,2.84615384615385,2.88235294117647,3.14659242936964,3.30764368374988,3.27142857142857,3.09507776522721,2.81958872164511,2.91666666666667,2.79166666666667,2.8125,2.8021978021978,2.66666666666667,2.9192513368984,3.13636363636364,3.13961038961039,3.19713859317481,3.14659242936964,3.13753581661891,3.13694972649127,3.14432989690722,3.13823012736056,3.06807592523958,3.19583333333333,3.375,3.41636363636364,3.51764705882353,3.87562421972534,3.57,3.89225079845352,3.52962730318258,3.44223826714801,3.40625537218498,3.17647058823529,3.32777777777778,2.98833333333333,3.0477570701051,3.14285714285714,3.13484848484848,3.14814814814815,3.14285714285714,3.14359351988218,3.2843045112782,3.15660112359551,3.245,3.21904761904762,3.14432989690722,3.02857142857143
"Wyoming",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827302631578947,0.772727272727273,0.86875,0.86875,0.882352941176471,0.882352941176471,0.883333333333333,0.888095238095238,0.954365079365079,0.901388888888889,0.881410256410256,0.971428571428571,1.00344827586207,0.970394736842105,0.9375,0.970394736842105,0.994444444444444,0.928571428571429,0.852826510721248,0.9,0.906862745098039,0.975877192982456,0.9375,0.941422594142259,0.905674603174603,0.911458333333333,0.9375,0.879217273954116,0.869565217391304,0.921844541910331,0.893796992481203,0.889912280701754,0.886386639676113,0.892160790598291,0.948464912280702,0.966666666666667,0.866666666666667,0.857142857142857,0.833333333333333,0.874509803921569,0.867708333333333,0.880762411347518,0.888157894736842,0.88989898989899,0.906848086124402,0.89781746031746,0.9,0.913461538461538,0.892857142857143,0.902777777777778,0.87719298245614,0.866417762505782,0.892857142857143
